学生ID,学生姓名,性别,民族,入学年份,出生日期,家庭住址,家庭类型,政治面貌,入学排名,宿舍号,是否退学
15951,戚招弟,男,汉族,2016,2002-06-22,安徽省宣城市宣州区,城镇,共青团员,1579,219,0
15952,姜嘉,男,汉族,2017,2002-10-20,河北省廊坊市霸州市,城镇,共青团员,1580,219,0
15953,严笑白,男,汉族,2017,2001-03-25,黑龙江省大庆市让胡路区,城镇,一般,1581,311,0
15954,施敏,男,汉族,2017,2002-08-14,山东省滨州市邹平县,城镇,共青团员,1582,313,0
15955,钱青,男,汉族,2017,2001-05-03,新疆维吾尔自治区塔城地区额敏县,城镇,共青团员,1583,221,0
15956,何春竹,男,汉族,2017,2001-10-02,辽宁省葫芦岛市南票区,城镇,共青团员,1584,221,0
15957,冯痴梦,男,汉族,2017,2001-11-06,江西省宜春市樟树市,城镇,一般,1585,313,0
15958,元翠,男,汉族,2016,2002-09-25,四川省内江市隆昌县,城镇,共青团员,1586,313,0
15959,酆秀芳,男,汉族,2017,2001-01-11,黑龙江省鸡西市城子河区,城镇,共青团员,1587,221,0
15960,鲁欣淼,男,汉族,2016,2001-06-04,安徽省黄山市屯溪区,城镇,共青团员,1588,221,0
15961,张苑,男,汉族,2017,2002-05-04,广西壮族自治区梧州市万秀区,城镇,共青团员,1589,313,0
15962,秦怜云,男,汉族,2016,2001-04-06,广西壮族自治区玉林市容县,城镇,共青团员,1590,313,0
15963,孙成龙,男,汉族,2016,2001-10-14,河南省洛阳市栾川县,城镇,共青团员,1591,221,0
15992,王珍,女,汉族,2016,2001-08-05,湖北省孝感市安陆市,城镇,共青团员,1592,-1,0
16004,赵娇娇,男,汉族,2016,2002-02-21,浙江省杭州市下城区,城镇,一般,1593,-1,0
16005,孟海燕,男,汉族,2016,2001-09-19,宁夏回族自治区固原市彭阳县,城镇,共青团员,1594,521,0
16006,何幻波,男,汉族,2016,2002-11-17,河北省沧州市河间市,城镇,共青团员,1595,-1,0
16007,姜敏,女,汉族,2017,2001-07-10,贵州省遵义市汇川区,城镇,共青团员,1596,-1,0
16008,沈菜玲,男,汉族,2016,2001-02-15,西藏自治区那曲地区巴青县,城镇,共青团员,1597,522,0
16009,吕秋荣,男,汉族,2017,2001-10-12,黑龙江省黑河市五大连池市,城镇,共青团员,1598,522,0
16010,冯秋荣,男,汉族,2016,2001-07-22,河北省石家庄市新乐市,城镇,一般,1599,516,0
16011,曹春燕,男,汉族,2016,2001-10-17,湖北省咸宁市嘉鱼县,城镇,共青团员,1600,521,0
16012,马涛,男,汉族,2016,2001-06-26,贵州省六盘水市盘县,城镇,共青团员,1601,515,0
16014,韦明红,男,汉族,2017,2002-02-07,黑龙江省佳木斯市佳木斯市,城镇,共青团员,1602,-1,0
16015,蒋昌玉,男,汉族,2016,2002-11-01,广西壮族自治区贵港市桂平市,城镇,共青团员,1603,522,0
16016,赵眉,女,汉族,2016,2002-01-03,河北省沧州市沧州市,城镇,共青团员,1604,-1,0
16017,周艺,男,汉族,2016,2002-01-12,新疆维吾尔自治区阿勒泰地区青河县,城镇,共青团员,1605,-1,0
16018,吴龙婷,男,汉族,2017,2001-07-26,山东省烟台市招远市,城镇,共青团员,1606,523,0
16019,李嘉,男,汉族,2017,2001-11-10,浙江省金华市兰溪市,城镇,共青团员,1607,519,0
16020,金艳红,男,汉族,2016,2001-10-09,吉林省白山市临江市,城镇,共青团员,1608,521,0
16021,华红萍,女,汉族,2017,2001-02-10,辽宁省抚顺市新抚区,城镇,共青团员,1609,-1,0
16022,孙秋,男,汉族,2016,2001-01-16,湖北省黄冈市团风县,城镇,共青团员,1610,-1,0
16023,沈涵菡,男,汉族,2016,2001-07-19,辽宁省鞍山市海城市,城镇,共青团员,1611,521,0
16024,赵凌旋,男,汉族,2016,2001-04-04,山西省晋中市祁县,城镇,共青团员,1612,525,0
16025,卫佳,男,汉族,2016,2002-01-24,湖北省武汉市东西湖区,城镇,共青团员,1613,525,0
16026,吴琰,女,汉族,2017,2002-05-07,山东省德州市庆云县,城镇,共青团员,1614,-1,0
16027,吕荷,男,汉族,2017,2002-05-03,广东省惠州市惠城区,城镇,共青团员,1615,523,0
15964,王谷山,女,汉族,2016,2002-03-16,宁夏回族自治区石嘴山市石嘴山市,城镇,共青团员,1616,-1,0
15965,蒋红,女,汉族,2016,2002-09-03,甘肃省定西市临洮县,城镇,共青团员,1617,-1,0
15966,赵春喜,女,汉族,2017,2001-03-22,山西省阳泉市盂县,城镇,共青团员,1618,-1,0
15967,陶佳玲,女,汉族,2016,2001-06-06,黑龙江省齐齐哈尔市梅里斯达斡尔族区,城镇,共青团员,1619,-1,0
15968,周秋菊,男,汉族,2017,2001-08-10,山东省聊城市阳谷县,城镇,共青团员,1620,517,0
15969,范涵菡,女,汉族,2017,2002-09-20,福建省龙岩市龙岩市,城镇,共青团员,1621,-1,0
15970,戚瑞进,男,汉族,2017,2001-08-10,内蒙古自治区鄂尔多斯市杭锦旗,城镇,共青团员,1622,519,0
15971,陈育彤,男,汉族,2017,2001-11-24,青海省果洛藏族自治州甘德县,城镇,共青团员,1623,-1,0
15972,齐有菊,男,汉族,2016,2001-06-26,湖南省永州市零陵区,城镇,共青团员,1624,514,0
15973,郑虹,女,汉族,2016,2002-03-21,甘肃省平凉市崇信县,城镇,一般,1625,-1,0
15974,华玉婷,男,汉族,2017,2002-08-21,广东省河源市和平县,城镇,一般,1626,515,0
15975,尤程燕,女,汉族,2017,2002-04-25,广东省清远市佛冈县,城镇,共青团员,1627,-1,0
15976,蒋娣,男,汉族,2016,2001-07-12,甘肃省平凉市静宁县,城镇,共青团员,1628,515,0
15977,卫沛文,男,汉族,2016,2002-06-17,新疆维吾尔自治区喀什地区泽普县,城镇,共青团员,1629,517,0
15978,戚胜敏,男,汉族,2016,2002-02-06,湖北省恩施土家族苗族自治州宣恩县,城镇,共青团员,1630,514,0
15979,冯玉兰,男,汉族,2016,2001-02-11,河南省郑州市中原区,城镇,共青团员,1631,-1,0
15980,费芸,男,汉族,2017,2002-08-13,陕西省延安市安塞区,城镇,共青团员,1632,516,0
15981,郈迎春,男,汉族,2017,2001-04-17,湖北省十堰市竹溪县,城镇,共青团员,1633,-1,0
15982,卫昌玉,男,汉族,2017,2002-03-27,陕西省咸阳市旬邑县,城镇,共青团员,1634,-1,0
15983,许琳,男,汉族,2017,2001-04-23,四川省自贡市贡井区,城镇,共青团员,1635,516,0
15984,赵怡,男,汉族,2016,2002-10-27,河北省邢台市桥西区,城镇,共青团员,1636,514,0
15985,雷菜玲,女,汉族,2016,2002-06-12,贵州省毕节市赫章县,城镇,一般,1637,-1,0
15986,赵颖,男,汉族,2016,2001-10-18,广西壮族自治区北海市铁山港区,城镇,一般,1638,-1,0
15987,孔荷,女,汉族,2017,2002-10-04,宁夏回族自治区吴忠市青铜峡市,城镇,共青团员,1639,-1,0
16030,陈羽,女,汉族,2016,2002-11-09,广东省汕尾市陆丰市,城镇,共青团员,1640,214,0
16031,何秀娟,女,汉族,2016,2002-09-08,广西壮族自治区百色市靖西市,城镇,共青团员,1641,209,0
16032,李黛,男,汉族,2016,2001-05-01,湖南省常德市汉寿县,城镇,共青团员,1642,-1,0
16033,秦敏茹,女,汉族,2016,2002-03-24,内蒙古自治区呼伦贝尔市呼伦贝尔市,城镇,一般,1643,-1,0
16034,尤紫萱,女,汉族,2017,2002-01-01,湖南省永州市东安县,城镇,共青团员,1644,-1,0
16035,陶晶,女,汉族,2017,2002-03-13,山西省吕梁市中阳县,城镇,共青团员,1645,211,0
16036,姜艳,男,汉族,2017,2002-07-21,安徽省淮南市寿县,城镇,共青团员,1646,316,0
16037,华青,男,汉族,2016,2001-05-12,新疆维吾尔自治区阿克苏地区新和县,城镇,一般,1647,408,0
16038,孙宗莉,男,汉族,2016,2001-09-25,陕西省商洛市山阳县,城镇,共青团员,1648,403,0
16039,金芯蕊,男,汉族,2016,2002-02-25,四川省资阳市雁江区,城镇,共青团员,1649,406,0
16040,钱妹妹,女,汉族,2016,2001-03-04,四川省绵阳市平武县,城镇,共青团员,1650,210,0
16041,赵光萍,女,汉族,2017,2002-03-18,河北省秦皇岛市抚宁区,城镇,共青团员,1651,229,0
16042,华冬儿,男,汉族,2016,2001-02-26,新疆维吾尔自治区博尔塔拉蒙古自治州温泉县,城镇,共青团员,1652,421,0
16043,陈含玉,女,汉族,2016,2001-06-09,河北省廊坊市永清县,城镇,共青团员,1653,223,0
16044,许光琴,女,汉族,2016,2002-02-04,四川省甘孜藏族自治州乡城县,城镇,共青团员,1654,221,0
16045,孙水云,男,汉族,2016,2001-05-05,河南省周口市周口市,城镇,共青团员,1655,411,0
16046,张心敏,女,汉族,2017,2001-10-25,西藏自治区那曲地区申扎县,城镇,共青团员,1656,214,0
16047,卫山柳,女,汉族,2016,2002-05-07,甘肃省兰州市永登县,城镇,共青团员,1657,221,0
16048,冯春喜,女,汉族,2017,2002-11-01,黑龙江省牡丹江市绥芬河市,城镇,共青团员,1658,301,0
16049,许锦,女,汉族,2017,2001-11-12,广东省湛江市雷州市,城镇,共青团员,1659,301,0
16050,朱梦娇,男,汉族,2017,2001-06-13,四川省眉山市眉山市,城镇,共青团员,1660,321,0
16051,金雪梅,男,汉族,2017,2002-02-08,广东省云浮市新兴县,城镇,共青团员,1661,403,0
16052,蒋欣阳,女,汉族,2016,2001-02-13,浙江省杭州市临安市,城镇,共青团员,1662,303,0
16053,陈丽红,男,汉族,2016,2002-01-10,河南省濮阳市南乐县,城镇,共青团员,1663,322,0
16054,韩金玫,男,汉族,2017,2002-04-02,江西省上饶市万年县,城镇,共青团员,1664,324,0
16055,赵姬,男,汉族,2017,2001-11-23,内蒙古自治区呼伦贝尔市陈巴尔虎旗,城镇,共青团员,1665,405,0
16056,蒙姚,女,汉族,2016,2001-02-23,河南省安阳市安阳市,城镇,共青团员,1666,303,0
16057,吕灵竹,男,汉族,2016,2002-08-05,四川省阿坝藏族羌族自治州红原县,城镇,共青团员,1667,410,0
16058,赵霭,女,畲族,2016,2001-08-05,甘肃省定西市岷县,城镇,共青团员,1668,223,0
16059,金桂兰,女,汉族,2017,2001-03-09,山东省潍坊市青州市,城镇,共青团员,1669,-1,0
16060,金桂花,女,汉族,2017,2001-06-22,内蒙古自治区赤峰市翁牛特旗,城镇,共青团员,1670,-1,0
16061,陶娇娇,男,汉族,2016,2001-03-26,山西省运城市绛县,城镇,共青团员,1671,327,0
16062,张大秀,女,汉族,2017,2002-07-05,黑龙江省绥化市海伦市,城镇,共青团员,1672,-1,0
16063,郑翡翠,女,汉族,2016,2001-03-02,安徽省黄山市屯溪区,城镇,共青团员,1673,225,0
16064,金碧香,女,汉族,2017,2001-01-22,内蒙古自治区包头市包头市,城镇,共青团员,1674,223,0
16067,华光萍,女,汉族,2016,2002-06-23,河南省郑州市二七区,城镇,共青团员,1675,225,0
16068,金招弟,男,汉族,2017,2001-10-11,浙江省温州市平阳县,城镇,共青团员,1676,325,0
16069,杨晶,女,汉族,2016,2002-06-22,陕西省铜川市王益区,城镇,共青团员,1677,222,0
16070,孙翠柔,男,汉族,2017,2001-10-01,云南省楚雄彝族自治州双柏县,城镇,共青团员,1678,403,0
16071,朱蓓,男,汉族,2017,2001-02-05,云南省红河哈尼族彝族自治州绿春县,城镇,共青团员,1679,324,0
16072,华太红,女,汉族,2017,2001-07-14,江苏省常州市溧阳市,城镇,共青团员,1680,224,0
16073,吕英,女,汉族,2017,2002-08-09,宁夏回族自治区石嘴山市平罗县,城镇,共青团员,1681,222,0
16074,曹红恋,女,汉族,2016,2002-05-08,广西壮族自治区崇左市龙州县,城镇,共青团员,1682,216,0
16075,冯问筠,女,汉族,2016,2002-05-25,河南省濮阳市清丰县,城镇,共青团员,1683,215,0
16076,褚淇,男,汉族,2016,2002-02-01,山东省枣庄市峄城区,城镇,共青团员,1684,323,0
16077,蒋美娟,女,汉族,2017,2002-07-09,贵州省黔西南布依族苗族自治州贞丰县,城镇,共青团员,1685,224,0
16078,李彩菊,男,汉族,2016,2002-09-07,西藏自治区昌都市边坝县,城镇,共青团员,1686,414,0
16079,许成倩,男,汉族,2016,2001-03-20,海南省白沙黎族自治县,城镇,共青团员,1687,423,0
16080,窦子彤,女,汉族,2016,2002-07-27,内蒙古自治区赤峰市林西县,城镇,共青团员,1688,-1,0
16081,严昭东,女,汉族,2016,2001-07-19,湖南省娄底市涟源市,城镇,共青团员,1689,-1,0
16082,周溶艳,女,汉族,2017,2001-06-27,湖南省郴州市桂东县,城镇,共青团员,1690,-1,0
16083,彭之山,女,汉族,2016,2002-05-05,青海省玉树藏族自治州曲麻莱县,城镇,共青团员,1691,-1,0
16084,施黛,男,汉族,2016,2001-02-12,云南省德宏傣族景颇族自治州芒市,城镇,共青团员,1692,-1,0
16085,杨桂花,男,汉族,2017,2001-01-03,安徽省宣城市宣州区,城镇,共青团员,1693,417,0
16086,何雪萍,男,汉族,2016,2001-09-03,云南省普洱市墨江哈尼族自治县,城镇,共青团员,1694,412,0
16087,寿洪静,男,汉族,2016,2001-08-15,云南省楚雄彝族自治州大姚县,城镇,共青团员,1695,-1,0
16088,汤心敏,男,汉族,2016,2001-04-23,新疆维吾尔自治区伊犁哈萨克自治州霍尔果斯市,城镇,共青团员,1696,-1,0
16089,戚秀娟,女,汉族,2016,2001-03-12,山东省济宁市泗水县,城镇,共青团员,1697,-1,0
16090,陈兴,女,汉族,2017,2001-07-24,福建省厦门市翔安区,城镇,共青团员,1698,508,0
16091,潘黄萍,男,汉族,2016,2001-07-14,广西壮族自治区贵港市桂平市,城镇,共青团员,1699,-1,0
16093,魏书同,男,汉族,2016,2001-09-22,内蒙古自治区乌兰察布市丰镇市,城镇,共青团员,1700,-1,0
16094,丁金花,男,汉族,2016,2001-10-21,浙江省舟山市嵊泗县,城镇,共青团员,1701,417,0
16095,王玉凤,男,汉族,2016,2001-07-20,浙江省舟山市普陀区,城镇,共青团员,1702,-1,0
16096,施元群,女,汉族,2017,2001-10-13,湖北省十堰市房县,城镇,共青团员,1703,-1,0
16097,戚聪,男,汉族,2016,2001-04-25,西藏自治区林芝市朗县,城镇,共青团员,1704,415,0
16098,卫飘,女,汉族,2017,2001-01-04,黑龙江省黑河市五大连池市,城镇,共青团员,1705,504,0
16099,施太群,女,汉族,2016,2002-06-23,内蒙古自治区赤峰市翁牛特旗,城镇,共青团员,1706,-1,0
16100,许子鑫,女,汉族,2017,2001-02-26,四川省宜宾市高县,城镇,共青团员,1707,-1,0
16101,杨红,男,汉族,2017,2002-09-06,江苏省南通市南通市,城镇,共青团员,1708,-1,0
16102,尤安琪,男,汉族,2016,2001-10-04,湖北省宜昌市枝江市,城镇,共青团员,1709,406,0
16103,金含卉,女,汉族,2016,2001-05-26,云南省楚雄彝族自治州禄丰县,城镇,共青团员,1710,-1,0
16104,朱沛文,男,汉族,2016,2002-01-22,福建省福州市闽清县,城镇,共青团员,1711,-1,0
16105,姜黛,男,汉族,2016,2001-05-22,内蒙古自治区通辽市通辽市,城镇,共青团员,1712,-1,0
16106,许鑫琳,女,汉族,2016,2001-05-27,辽宁省盘锦市盘山县,城镇,共青团员,1713,-1,0
16107,冯沛文,女,汉族,2016,2002-10-05,山东省潍坊市青州市,城镇,共青团员,1714,-1,0
16108,周朱娇,女,汉族,2016,2001-04-03,重庆市重庆市城口县,城镇,一般,1715,-1,0
16109,陶凌珍,男,汉族,2016,2002-07-06,陕西省榆林市靖边县,城镇,共青团员,1716,-1,0
16110,陈翠,男,汉族,2017,2002-01-23,西藏自治区那曲地区安多县,城镇,共青团员,1717,410,0
16111,吕艳红,女,汉族,2017,2001-10-01,山东省济宁市济宁市,城镇,共青团员,1718,-1,0
16112,孙莎,女,汉族,2016,2001-04-23,河南省南阳市唐河县,城镇,共青团员,1719,510,0
16113,许妍,女,汉族,2016,2002-11-11,江西省赣州市瑞金市,城镇,共青团员,1720,-1,0
16114,何秀丽,男,汉族,2017,2001-03-09,西藏自治区日喀则市南木林县,城镇,共青团员,1721,-1,0
16115,曹芸,男,汉族,2016,2002-02-13,贵州省遵义市仁怀市,城镇,共青团员,1722,406,0
16116,金旭,女,汉族,2016,2002-08-18,新疆维吾尔自治区巴音郭楞蒙古自治州且末县,城镇,共青团员,1723,-1,0
16117,周宗莉,男,汉族,2017,2002-05-09,广西壮族自治区钦州市灵山县,城镇,共青团员,1724,-1,0
16118,冯黛,男,汉族,2017,2001-04-11,辽宁省沈阳市新民市,城镇,共青团员,1725,406,0
16119,戚亚,男,汉族,2017,2002-11-07,安徽省宣城市广德县,城镇,共青团员,1726,-1,0
16120,施景玉,男,汉族,2016,2002-10-17,新疆维吾尔自治区乌鲁木齐市新市区,城镇,共青团员,1727,-1,0
16121,尤妍,男,汉族,2016,2002-06-12,湖南省益阳市沅江市,城镇,共青团员,1728,415,0
16122,李冰露,男,汉族,2017,2002-05-22,宁夏回族自治区吴忠市同心县,城镇,一般,1729,409,0
16123,魏燕,男,汉族,2017,2002-02-19,河南省焦作市中站区,城镇,共青团员,1730,414,0
16124,钱梦,男,汉族,2017,2002-07-19,重庆市重庆市九龙坡区,城镇,共青团员,1731,417,0
16125,郑灵竹,男,汉族,2017,2002-06-24,广西壮族自治区桂林市荔浦县,城镇,共青团员,1732,-1,0
16126,陈夜白,男,汉族,2016,2001-04-19,贵州省黔东南苗族侗族自治州台江县,城镇,共青团员,1733,-1,0
16127,蒋珊,男,汉族,2016,2002-08-05,贵州省贵阳市贵阳市,城镇,共青团员,1734,413,0
16128,曹瑞,女,汉族,2016,2002-08-19,广西壮族自治区柳州市柳州市,城镇,共青团员,1735,-1,0
16129,金月珍,女,汉族,2016,2002-06-24,贵州省贵阳市贵阳市,城镇,共青团员,1736,-1,0
16130,王粤,女,汉族,2017,2001-01-08,山东省潍坊市昌邑市,城镇,共青团员,1737,-1,0
16131,曹访枫,男,汉族,2016,2001-09-03,甘肃省平凉市静宁县,城镇,共青团员,1738,402,0
16132,杨欣悦,女,汉族,2016,2002-01-13,吉林省延边朝鲜族自治州珲春市,城镇,共青团员,1739,-1,0
16133,何莎莎,男,汉族,2016,2001-11-22,山西省阳泉市平定县,城镇,共青团员,1740,-1,0
16134,姜枫,女,汉族,2017,2001-01-09,山东省菏泽市东明县,城镇,共青团员,1741,505,0
16135,孔晶,男,汉族,2017,2002-08-05,广西壮族自治区贺州市钟山县,城镇,共青团员,1742,412,0
16136,卫茜,男,汉族,2017,2001-10-22,贵州省毕节市织金县,城镇,共青团员,1743,419,0
16137,褚天春,女,汉族,2017,2001-04-20,甘肃省甘南藏族自治州夏河县,城镇,共青团员,1744,-1,0
16138,韩婷,男,汉族,2016,2001-05-14,四川省甘孜藏族自治州甘孜县,城镇,共青团员,1745,414,0
16139,褚太群,男,汉族,2017,2002-10-23,重庆市重庆市巫溪县,城镇,共青团员,1746,414,0
16140,尤寒,女,汉族,2017,2002-03-25,湖南省郴州市郴州市,城镇,共青团员,1747,503,0
16141,潘如霜,女,汉族,2017,2001-02-09,甘肃省兰州市皋兰县,城镇,共青团员,1748,506,0
16142,曹红燕,女,汉族,2016,2002-01-16,云南省玉溪市易门县,城镇,共青团员,1749,514,0
16143,张兰兰,女,汉族,2016,2002-05-07,江西省上饶市婺源县,城镇,共青团员,1750,508,0
16144,吕夏梅,男,汉族,2016,2001-10-10,黑龙江省哈尔滨市尚志市,城镇,共青团员,1751,419,0
